entry,at,order
"""bring it back @ ILQFEWJ0SW"" posts a small blind of 5",2026-07-23T08:18:25.700Z,178479470570004
"Player stacks: #2 ""bring it back @ ILQFEWJ0SW"" (1181) | #10 ""wooooo @ MBFczOlpuA"" (10444)",2026-07-23T08:18:25.700Z,178479470570001
"-- starting hand #219 (id: spjmrudzyvdx)  No Limit Texas Hold'em (dealer: ""bring it back @ ILQFEWJ0SW"") --",2026-07-23T08:18:25.700Z,178479470570000
"-- ending hand #218 --",2026-07-23T08:18:19.665Z,178479469966502
"""bring it back @ ILQFEWJ0SW"" collected 20 from pot with Pair, Q's (combination: 5♦, 8♣, 10♣, Q♦, Q♥)",2026-07-23T08:18:19.665Z,178479469966501
"""bring it back @ ILQFEWJ0SW"" shows a 2♣, 10♣.",2026-07-23T08:18:19.665Z,178479469966500
"""wooooo @ MBFczOlpuA"" checks",2026-07-23T08:18:18.784Z,178479469878400
"""bring it back @ ILQFEWJ0SW"" checks",2026-07-23T08:18:17.884Z,178479469788400
"River: Q♦, 5♦, 8♣, Q♥ [3♥]",2026-07-23T08:18:16.260Z,178479469626000
"""wooooo @ MBFczOlpuA"" checks",2026-07-23T08:18:15.384Z,178479469538400
"""bring it back @ ILQFEWJ0SW"" checks",2026-07-23T08:18:14.486Z,178479469448600
"Turn: Q♦, 5♦, 8♣ [Q♥]",2026-07-23T08:18:11.659Z,178479469165900
"""wooooo @ MBFczOlpuA"" checks",2026-07-23T08:18:10.745Z,178479469074500
"""bring it back @ ILQFEWJ0SW"" checks",2026-07-23T08:18:09.770Z,178479468977000
"Flop:  [Q♦, 5♦, 8♣]",2026-07-23T08:18:08.657Z,178479468865700
"""bring it back @ ILQFEWJ0SW"" checks",2026-07-23T08:18:07.722Z,178479468772200
"""wooooo @ MBFczOlpuA"" calls 10",2026-07-23T08:18:06.340Z,178479468634000
"""bring it back @ ILQFEWJ0SW"" posts a big blind of 10",2026-07-23T08:18:05.455Z,178479468545505
"""wooooo @ MBFczOlpuA"" posts a small blind of 5",2026-07-23T08:18:05.455Z,178479468545504
"Player stacks: #2 ""bring it back @ ILQFEWJ0SW"" (1171) | #10 ""wooooo @ MBFczOlpuA"" (10454)",2026-07-23T08:18:05.455Z,178479468545501
"-- starting hand #218 (id: ebbcmo2hbdhi)  No Limit Texas Hold'em (dealer: ""wooooo @ MBFczOlpuA"") --",2026-07-23T08:18:05.455Z,178479468545500
"Undealt cards:  [10♣, 6♥, Q♦, 2♦, J♦]",2026-07-23T08:17:59.956Z,178479467995600
"-- ending hand #217 --",2026-07-23T08:17:59.479Z,178479467947902
"""wooooo @ MBFczOlpuA"" collected 10 from pot",2026-07-23T08:17:59.479Z,178479467947901
"Uncalled bet of 5 returned to ""wooooo @ MBFczOlpuA""",2026-07-23T08:17:59.479Z,178479467947900
"""bring it back @ ILQFEWJ0SW"" folds",2026-07-23T08:17:58.617Z,178479467861700
"""wooooo @ MBFczOlpuA"" posts a big blind of 10",2026-07-23T08:17:57.478Z,178479467747805
"""bring it back @ ILQFEWJ0SW"" posts a small blind of 5",2026-07-23T08:17:57.478Z,178479467747804
"Player stacks: #2 ""bring it back @ ILQFEWJ0SW"" (1176) | #10 ""wooooo @ MBFczOlpuA"" (10449)",2026-07-23T08:17:57.478Z,178479467747801
"-- starting hand #217 (id: idmejgxezotm)  No Limit Texas Hold'em (dealer: ""bring it back @ ILQFEWJ0SW"") --",2026-07-23T08:17:57.478Z,178479467747800
"Undealt cards: Q♠, 5♠, 4♥, K♥ [3♣]",2026-07-23T08:17:51.662Z,178479467166200
"-- ending hand #216 --",2026-07-23T08:17:51.509Z,178479467150902
"""bring it back @ ILQFEWJ0SW"" collected 40 from pot",2026-07-23T08:17:51.509Z,178479467150901
"Uncalled bet of 900 returned to ""bring it back @ ILQFEWJ0SW""",2026-07-23T08:17:51.509Z,178479467150900
"""wooooo @ MBFczOlpuA"" folds",2026-07-23T08:17:50.687Z,178479467068700
"""bring it back @ ILQFEWJ0SW"" bets 900",2026-07-23T08:17:47.578Z,178479466757800
"Turn: Q♠, 5♠, 4♥ [K♥]",2026-07-23T08:17:45.390Z,178479466539000
"""wooooo @ MBFczOlpuA"" calls 10",2026-07-23T08:17:44.561Z,178479466456100
"""bring it back @ ILQFEWJ0SW"" bets 10",2026-07-23T08:17:43.603Z,178479466360300
"Flop:  [Q♠, 5♠, 4♥]",2026-07-23T08:17:41.585Z,178479466158500
"""bring it back @ ILQFEWJ0SW"" checks",2026-07-23T08:17:40.716Z,178479466071600
"""wooooo @ MBFczOlpuA"" calls 10",2026-07-23T08:17:38.300Z,178479465830000
"""bring it back @ ILQFEWJ0SW"" posts a big blind of 10",2026-07-23T08:17:37.090Z,178479465709005
"""wooooo @ MBFczOlpuA"" posts a small blind of 5",2026-07-23T08:17:37.090Z,178479465709004
"Player stacks: #2 ""bring it back @ ILQFEWJ0SW"" (1156) | #10 ""wooooo @ MBFczOlpuA"" (10469)",2026-07-23T08:17:37.090Z,178479465709001
"-- starting hand #216 (id: zzjb9mg4javk)  No Limit Texas Hold'em (dealer: ""wooooo @ MBFczOlpuA"") --",2026-07-23T08:17:37.090Z,178479465709000
"""wooooo @ MBFczOlpuA"" shows a 4♥.",2026-07-23T08:17:32.302Z,178479465230200
"Undealt cards: 10♦, J♣, J♦, A♠ [4♣]",2026-07-23T08:17:30.784Z,178479465078400
"-- ending hand #215 --",2026-07-23T08:17:30.487Z,178479465048702
"""bring it back @ ILQFEWJ0SW"" collected 20 from pot",2026-07-23T08:17:30.487Z,178479465048701
"Uncalled bet of 90 returned to ""bring it back @ ILQFEWJ0SW""",2026-07-23T08:17:30.487Z,178479465048700
"""wooooo @ MBFczOlpuA"" folds",2026-07-23T08:17:29.664Z,178479464966400
"""bring it back @ ILQFEWJ0SW"" bets 90",2026-07-23T08:17:28.749Z,178479464874900
"""wooooo @ MBFczOlpuA"" checks",2026-07-23T08:17:26.832Z,178479464683200
"Turn: 10♦, J♣, J♦ [A♠]",2026-07-23T08:17:26.261Z,178479464626100
"""bring it back @ ILQFEWJ0SW"" checks",2026-07-23T08:17:25.389Z,178479464538900
"""wooooo @ MBFczOlpuA"" checks",2026-07-23T08:17:24.304Z,178479464430400
"Flop:  [10♦, J♣, J♦]",2026-07-23T08:17:23.282Z,178479464328200
"""wooooo @ MBFczOlpuA"" checks",2026-07-23T08:17:22.467Z,178479464246700
"""bring it back @ ILQFEWJ0SW"" calls 10",2026-07-23T08:17:21.443Z,178479464144300
"""wooooo @ MBFczOlpuA"" posts a big blind of 10",2026-07-23T08:17:19.483Z,178479463948305
"""bring it back @ ILQFEWJ0SW"" posts a small blind of 5",2026-07-23T08:17:19.483Z,178479463948304
"Player stacks: #2 ""bring it back @ ILQFEWJ0SW"" (1146) | #10 ""wooooo @ MBFczOlpuA"" (10479)",2026-07-23T08:17:19.483Z,178479463948301
"-- starting hand #215 (id: dc2mzpmaryao)  No Limit Texas Hold'em (dealer: ""bring it back @ ILQFEWJ0SW"") --",2026-07-23T08:17:19.483Z,178479463948300
"Undealt cards: 3♦, 2♥, J♦ [K♥, 9♣]",2026-07-23T08:17:13.747Z,178479463374700
"""wooooo @ MBFczOlpuA"" shows a 3♠.",2026-07-23T08:17:13.373Z,178479463337300
"-- ending hand #214 --",2026-07-23T08:17:12.867Z,178479463286701
"""wooooo @ MBFczOlpuA"" collected 20 from pot",2026-07-23T08:17:12.867Z,178479463286700
"""bring it back @ ILQFEWJ0SW"" folds",2026-07-23T08:17:12.064Z,178479463206400
"Flop:  [3♦, 2♥, J♦]",2026-07-23T08:17:10.968Z,178479463096800
"""bring it back @ ILQFEWJ0SW"" checks",2026-07-23T08:17:10.083Z,178479463008300
"""wooooo @ MBFczOlpuA"" calls 10",2026-07-23T08:17:08.175Z,178479462817500
"""bring it back @ ILQFEWJ0SW"" posts a big blind of 10",2026-07-23T08:17:07.450Z,178479462745005
"""wooooo @ MBFczOlpuA"" posts a small blind of 5",2026-07-23T08:17:07.450Z,178479462745004
"Player stacks: #2 ""bring it back @ ILQFEWJ0SW"" (1156) | #10 ""wooooo @ MBFczOlpuA"" (10469)",2026-07-23T08:17:07.450Z,178479462745001
"-- starting hand #214 (id: ve8yt03sgg4h)  No Limit Texas Hold'em (dealer: ""wooooo @ MBFczOlpuA"") --",2026-07-23T08:17:07.450Z,178479462745000
"""wooooo @ MBFczOlpuA"" shows a J♦.",2026-07-23T08:17:02.746Z,178479462274600
"Undealt cards:  [J♣, K♥, 8♦, 8♥, J♠]",2026-07-23T08:17:01.068Z,178479462106800
"-- ending hand #213 --",2026-07-23T08:17:00.792Z,178479462079202
"""wooooo @ MBFczOlpuA"" collected 10 from pot",2026-07-23T08:17:00.792Z,178479462079201
"Uncalled bet of 5 returned to ""wooooo @ MBFczOlpuA""",2026-07-23T08:17:00.792Z,178479462079200
"""bring it back @ ILQFEWJ0SW"" folds",2026-07-23T08:16:59.971Z,178479461997100
"""wooooo @ MBFczOlpuA"" posts a big blind of 10",2026-07-23T08:16:58.054Z,178479461805405
"""bring it back @ ILQFEWJ0SW"" posts a small blind of 5",2026-07-23T08:16:58.054Z,178479461805404
"Player stacks: #2 ""bring it back @ ILQFEWJ0SW"" (1161) | #10 ""wooooo @ MBFczOlpuA"" (10464)",2026-07-23T08:16:58.054Z,178479461805401
"-- starting hand #213 (id: lxnhjk7m6yb8)  No Limit Texas Hold'em (dealer: ""bring it back @ ILQFEWJ0SW"") --",2026-07-23T08:16:58.054Z,178479461805400
"""wooooo @ MBFczOlpuA"" shows a A♣.",2026-07-23T08:16:53.107Z,178479461310700
"""bring it back @ ILQFEWJ0SW"" shows a 3♦, 3♥.",2026-07-23T08:16:51.614Z,178479461161400
"Undealt cards:  [A♥, K♦, 5♠, Q♥, 7♦]",2026-07-23T08:16:50.990Z,178479461099000
"-- ending hand #212 --",2026-07-23T08:16:50.704Z,178479461070402
"""bring it back @ ILQFEWJ0SW"" collected 40 from pot",2026-07-23T08:16:50.704Z,178479461070401
"Uncalled bet of 1121 returned to ""bring it back @ ILQFEWJ0SW""",2026-07-23T08:16:50.704Z,178479461070400
"""wooooo @ MBFczOlpuA"" folds",2026-07-23T08:16:49.856Z,178479460985600
"""bring it back @ ILQFEWJ0SW"" raises to 1141 and go all in",2026-07-23T08:16:48.107Z,178479460810700
"""wooooo @ MBFczOlpuA"" raises to 20",2026-07-23T08:16:46.076Z,178479460607600
"""bring it back @ ILQFEWJ0SW"" posts a big blind of 10",2026-07-23T08:16:44.644Z,178479460464405
"""wooooo @ MBFczOlpuA"" posts a small blind of 5",2026-07-23T08:16:44.644Z,178479460464404
"Player stacks: #2 ""bring it back @ ILQFEWJ0SW"" (1141) | #10 ""wooooo @ MBFczOlpuA"" (10484)",2026-07-23T08:16:44.644Z,178479460464401
"-- starting hand #212 (id: iaeqmurf0dc4)  No Limit Texas Hold'em (dealer: ""wooooo @ MBFczOlpuA"") --",2026-07-23T08:16:44.644Z,178479460464400
"Undealt cards:  [7♦, 2♦, 6♣, A♠, 5♠]",2026-07-23T08:16:39.409Z,178479459940900
"-- ending hand #211 --",2026-07-23T08:16:38.700Z,178479459870002
"""wooooo @ MBFczOlpuA"" collected 10 from pot",2026-07-23T08:16:38.700Z,178479459870001
"Uncalled bet of 5 returned to ""wooooo @ MBFczOlpuA""",2026-07-23T08:16:38.700Z,178479459870000
"""bring it back @ ILQFEWJ0SW"" folds",2026-07-23T08:16:37.831Z,178479459783100
"""wooooo @ MBFczOlpuA"" posts a big blind of 10",2026-07-23T08:16:36.900Z,178479459690005
"""bring it back @ ILQFEWJ0SW"" posts a small blind of 5",2026-07-23T08:16:36.900Z,178479459690004
"Player stacks: #2 ""bring it back @ ILQFEWJ0SW"" (1146) | #10 ""wooooo @ MBFczOlpuA"" (10479)",2026-07-23T08:16:36.900Z,178479459690001
"-- starting hand #211 (id: mhhyztlkznb2)  No Limit Texas Hold'em (dealer: ""bring it back @ ILQFEWJ0SW"") --",2026-07-23T08:16:36.900Z,178479459690000
"-- ending hand #210 --",2026-07-23T08:16:30.895Z,178479459089504
"""wooooo @ MBFczOlpuA"" collected 70 from pot with Two Pair, A's & 2's (combination: 9♠, 2♥, 2♣, A♣, A♠)",2026-07-23T08:16:30.895Z,178479459089503
"""bring it back @ ILQFEWJ0SW"" collected 70 from pot with Two Pair, A's & 2's (combination: 9♠, 2♥, 2♣, A♥, A♠)",2026-07-23T08:16:30.895Z,178479459089502
"""wooooo @ MBFczOlpuA"" shows a A♣, 5♥.",2026-07-23T08:16:30.895Z,178479459089501
"""bring it back @ ILQFEWJ0SW"" shows a 4♦, A♥.",2026-07-23T08:16:30.895Z,178479459089500
"""wooooo @ MBFczOlpuA"" calls 40",2026-07-23T08:16:30.056Z,178479459005600
"""bring it back @ ILQFEWJ0SW"" bets 40",2026-07-23T08:16:29.133Z,178479458913300
"River: 9♠, 2♥, 2♣, 7♠ [A♠]",2026-07-23T08:16:25.821Z,178479458582100
"""wooooo @ MBFczOlpuA"" calls 10",2026-07-23T08:16:24.985Z,178479458498500
"""bring it back @ ILQFEWJ0SW"" bets 10",2026-07-23T08:16:24.046Z,178479458404600
"Turn: 9♠, 2♥, 2♣ [7♠]",2026-07-23T08:16:21.557Z,178479458155700
"""wooooo @ MBFczOlpuA"" checks",2026-07-23T08:16:20.702Z,178479458070200
"""bring it back @ ILQFEWJ0SW"" checks",2026-07-23T08:16:19.812Z,178479457981200
"Flop:  [9♠, 2♥, 2♣]",2026-07-23T08:16:17.416Z,178479457741600
"""bring it back @ ILQFEWJ0SW"" calls 20",2026-07-23T08:16:16.573Z,178479457657300
"""wooooo @ MBFczOlpuA"" raises to 20",2026-07-23T08:16:15.634Z,178479457563400
"""bring it back @ ILQFEWJ0SW"" posts a big blind of 10",2026-07-23T08:16:14.352Z,178479457435205
"""wooooo @ MBFczOlpuA"" posts a small blind of 5",2026-07-23T08:16:14.352Z,178479457435204
"Your hand is A♣, 5♥",2026-07-23T08:16:14.352Z,178479457435203
"Player stacks: #2 ""bring it back @ ILQFEWJ0SW"" (1146) | #10 ""wooooo @ MBFczOlpuA"" (10479)",2026-07-23T08:16:14.352Z,178479457435201
"-- starting hand #210 (id: cx3yzje32cvu)  No Limit Texas Hold'em (dealer: ""wooooo @ MBFczOlpuA"") --",2026-07-23T08:16:14.352Z,178479457435200
"-- ending hand #209 --",2026-07-23T08:16:11.408Z,178479457140802
"""bring it back @ ILQFEWJ0SW"" collected 120 from pot",2026-07-23T08:16:11.408Z,178479457140801
"Uncalled bet of 90 returned to ""bring it back @ ILQFEWJ0SW""",2026-07-23T08:16:11.408Z,178479457140800
"""wooooo @ MBFczOlpuA"" folds",2026-07-23T08:16:10.549Z,178479457054900
"""bring it back @ ILQFEWJ0SW"" bets 90",2026-07-23T08:16:09.442Z,178479456944200
"""wooooo @ MBFczOlpuA"" checks",2026-07-23T08:16:07.288Z,178479456728800
"River: 7♠, 9♠, 7♣, K♠ [Q♦]",2026-07-23T08:16:06.679Z,178479456667900
"""bring it back @ ILQFEWJ0SW"" checks",2026-07-23T08:16:05.830Z,178479456583000
"""wooooo @ MBFczOlpuA"" checks",2026-07-23T08:16:04.885Z,178479456488500
"Turn: 7♠, 9♠, 7♣ [K♠]",2026-07-23T08:16:04.150Z,178479456415000
"""wooooo @ MBFczOlpuA"" calls 30",2026-07-23T08:16:03.310Z,178479456331000
"""bring it back @ ILQFEWJ0SW"" bets 30",2026-07-23T08:16:02.143Z,178479456214300
"""wooooo @ MBFczOlpuA"" checks",2026-07-23T08:15:59.935Z,178479455993500
"Flop:  [7♠, 9♠, 7♣]",2026-07-23T08:15:57.755Z,178479455775500
"""wooooo @ MBFczOlpuA"" calls 30",2026-07-23T08:15:56.945Z,178479455694500
"""bring it back @ ILQFEWJ0SW"" raises to 30",2026-07-23T08:15:55.937Z,178479455593700
"""wooooo @ MBFczOlpuA"" posts a big blind of 10",2026-07-23T08:15:53.688Z,178479455368805
"""bring it back @ ILQFEWJ0SW"" posts a small blind of 5",2026-07-23T08:15:53.688Z,178479455368804
"Player stacks: #2 ""bring it back @ ILQFEWJ0SW"" (1086) | #10 ""wooooo @ MBFczOlpuA"" (10539)",2026-07-23T08:15:53.688Z,178479455368801
"-- starting hand #209 (id: d94mtqf8prvf)  No Limit Texas Hold'em (dealer: ""bring it back @ ILQFEWJ0SW"") --",2026-07-23T08:15:53.688Z,178479455368800
"""bring it back @ ILQFEWJ0SW"" shows a K♠, 6♦.",2026-07-23T08:15:48.600Z,178479454860000
"Undealt cards: 9♠, K♣, 5♣, 7♣ [3♠]",2026-07-23T08:15:47.096Z,178479454709600
"""wooooo @ MBFczOlpuA"" shows a Q♣, A♣.",2026-07-23T08:15:46.716Z,178479454671600
"-- ending hand #208 --",2026-07-23T08:15:46.355Z,178479454635501
"""wooooo @ MBFczOlpuA"" collected 600 from pot",2026-07-23T08:15:46.355Z,178479454635500
"""bring it back @ ILQFEWJ0SW"" folds",2026-07-23T08:15:45.544Z,178479454554400
"Turn: 9♠, K♣, 5♣ [7♣]",2026-07-23T08:15:44.085Z,178479454408500
"""bring it back @ ILQFEWJ0SW"" calls 270",2026-07-23T08:15:43.269Z,178479454326900
"""wooooo @ MBFczOlpuA"" raises to 270",2026-07-23T08:15:41.792Z,178479454179200
"""bring it back @ ILQFEWJ0SW"" bets 90",2026-07-23T08:15:38.421Z,178479453842100
"Flop:  [9♠, K♣, 5♣]",2026-07-23T08:15:36.191Z,178479453619100
"""bring it back @ ILQFEWJ0SW"" calls 30",2026-07-23T08:15:35.359Z,178479453535900
"""wooooo @ MBFczOlpuA"" raises to 30",2026-07-23T08:15:34.428Z,178479453442800
"""bring it back @ ILQFEWJ0SW"" posts a big blind of 10",2026-07-23T08:15:33.190Z,178479453319005
"""wooooo @ MBFczOlpuA"" posts a small blind of 5",2026-07-23T08:15:33.190Z,178479453319004
"Your hand is Q♣, A♣",2026-07-23T08:15:33.190Z,178479453319003
"Player stacks: #2 ""bring it back @ ILQFEWJ0SW"" (1386) | #10 ""wooooo @ MBFczOlpuA"" (10239)",2026-07-23T08:15:33.190Z,178479453319001
"-- starting hand #208 (id: gn7ojme4qgqm)  No Limit Texas Hold'em (dealer: ""wooooo @ MBFczOlpuA"") --",2026-07-23T08:15:33.190Z,178479453319000
"""bring it back @ ILQFEWJ0SW"" shows a 5♣, 4♥.",2026-07-23T08:15:28.509Z,178479452850900
"Undealt cards: 6♦, 6♣, A♦, 5♥ [J♥]",2026-07-23T08:15:26.856Z,178479452685600
"-- ending hand #207 --",2026-07-23T08:15:26.581Z,178479452658102
"""bring it back @ ILQFEWJ0SW"" collected 160 from pot",2026-07-23T08:15:26.581Z,178479452658101
"Uncalled bet of 60 returned to ""bring it back @ ILQFEWJ0SW""",2026-07-23T08:15:26.581Z,178479452658100
"""wooooo @ MBFczOlpuA"" folds",2026-07-23T08:15:25.759Z,178479452575900
"""bring it back @ ILQFEWJ0SW"" raises to 90",2026-07-23T08:15:24.242Z,178479452424200
"""wooooo @ MBFczOlpuA"" bets 30",2026-07-23T08:15:21.814Z,178479452181400
"Turn: 6♦, 6♣, A♦ [5♥]",2026-07-23T08:15:20.171Z,178479452017100
"""bring it back @ ILQFEWJ0SW"" calls 20",2026-07-23T08:15:19.337Z,178479451933700
"""wooooo @ MBFczOlpuA"" bets 20",2026-07-23T08:15:18.400Z,178479451840000
"Flop:  [6♦, 6♣, A♦]",2026-07-23T08:15:16.656Z,178479451665600
"""bring it back @ ILQFEWJ0SW"" calls 30",2026-07-23T08:15:15.850Z,178479451585000
"""wooooo @ MBFczOlpuA"" raises to 30",2026-07-23T08:15:14.934Z,178479451493400
"""bring it back @ ILQFEWJ0SW"" calls 10",2026-07-23T08:15:13.402Z,178479451340200
